region,installation,RPUID,use_code,use_desc,fac_use,naf_cat,op_activity,fac_num,facility_desc,asset_name,fci,fci_dt,build_dt,q_rating,total_measure,alt_total_measure,other_total_measure,other_unit_measure,fac_area_measure,prv,sus,RM,use_pct_area,RM_corrected,recap_cycle
MCIWEST,MCB Pendleton,919549,75010,OUTDOOR PLAYING COURTS,SAND VOLLEYBALL COURTS,B,Semper Fit Programs,43436VC,Outdoor Playing Court,VOLLEYBALL COURT @MESS HALL 43402,96,2015-08-20,2000-04-17,Q1,0,0,1,EA,5922,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1203514,75010,OUTDOOR PLAYING COURTS,VOLLEYBALL COURT,B,Semper Fit Programs,2499R2,Outdoor Playing Court,VOLLEYBALL COURT 1 @ 2499,98,2015-08-20,2014-06-02,Q1,0,0,1,EA,2520,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1203519,75010,OUTDOOR PLAYING COURTS,VOLLEYBALL COURT,B,Semper Fit Programs,2499R4,Outdoor Playing Court,VOLLEYBALL COURT 2 @ 2499,98,2015-08-20,2014-06-02,Q1,0,0,1,EA,2520,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,919782,75010,OUTDOOR PLAYING COURTS,SAND VOLLEYBALL COURT ($MA),B,Semper Fit Programs,27608VC,Outdoor Playing Court,"VOLLEYBALL COURT, CAMPGROUND ($MA)",99,2015-08-20,2008-07-17,Q1,0,0,1,EA,4000,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,23326,75010,OUTDOOR PLAYING COURTS,SAND-FILLED VOLLEYBALL COURTS,B,Semper Fit Programs,620523,Outdoor Playing Court,VOLLEYBALL COURTS @BEQ 620520,98,2015-08-20,2002-11-01,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1043662,75010,OUTDOOR PLAYING COURTS,SAND VOLLEYBALL COURT,B,Semper Fit Programs,413541,Outdoor Playing Court,VOLLEYBALL CRT 1 @BEQ 413560,93,2015-08-20,2009-11-10,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1129375,74078,RECREATION PAVILION,PICNIC GAZEBO W/BBQ,A,Marine & Family Programs,2231R4,Pavilion,W GAZEBO/BBQ @BEQ 2231,96,2015-08-20,2012-03-05,Q1,864,0,0,,864,113165,528.72,3002.290083,1,3002.290083,9
MCIWEST,MCB Pendleton,34510,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",BARBER SHOP ($MC),C,Exchange Operations,41359,Exchange Sales Facility,WAREHOUSE / EXCHANGE ($MC),81,2019-07-10,1967-04-27,Q2,668,0,0,,34987,12617044,2242.65,334732.7007,0.019092806,6390.986483,13
MCIWEST,MCB Pendleton,34510,74004,EXCHANGE / MWR FOOD SERVICE,MWR FOOD SVC ($MC),C,Food & Beverage (Direct),41359,Exchange Eating Facility,WAREHOUSE / EXCHANGE ($MC),81,2019-07-10,1967-04-27,Q2,2899,0,0,,34987,12617044,26280.58,334732.7007,0.082859348,27735.73326,7
MCIWEST,MCB Pendleton,29502,74090,MWR EQUIPMENT MAINTENANCE SHOP,MWR EQUIP MAINT SHOP ($MA),B,Semper Fit Programs,2661,Recreational Support Building,WELDING / MAINT SHOP ($MA),87,2019-08-21,2004-07-01,Q2,5400,0,0,,5400,631862,12137.74,16763.42523,1,16763.42523,10
MCIWEST,MCB Pendleton,26681,75010,OUTDOOR PLAYING COURTS,"BASKETBALL COURT, WEST",B,Semper Fit Programs,620431,Outdoor Playing Court,WEST BASKETBALL COURT @BEQ 62431,80,2015-08-20,1977-07-01,Q2,0,0,1,EA,2940,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1057467,74078,RECREATION PAVILION,PICNIC GAZEBO & BBQ PITS,A,Marine & Family Programs,413544,Pavilion,WEST GAZEBO @BEQ 413560,93,2015-08-20,2009-11-10,Q1,324,0,0,,324,42437,198.27,1125.862097,1,1125.862097,9
MCIWEST,MCB Pendleton,1101916,74078,RECREATION PAVILION,COVERED PAVILION W/BBQ,A,Marine & Family Programs,140094,Pavilion,WEST GAZEBO/BBQ @BEQ 140090,95,2015-08-20,2011-09-09,Q1,864,0,0,,864,113165,528.72,3002.290083,1,3002.290083,9
MCIWEST,MCB Pendleton,31101,74078,RECREATION PAVILION,PICNIC SHELTER ($MA),A,Marine & Family Programs,26109,Pavilion,WEST MUD RUN PICNIC SHELTER ($MA),80,2015-08-20,1980-07-01,Q2,800,0,0,,800,104783,489.56,2779.913947,1,2779.913947,9
MCIWEST,MCB Pendleton,1043663,75010,OUTDOOR PLAYING COURTS,SAND VOLLEYBALL COURT,B,Semper Fit Programs,413542,Outdoor Playing Court,WEST VOLLEYBALL COURT @BEQ 413560,93,2015-08-20,2009-11-10,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1136595,75010,OUTDOOR PLAYING COURTS,"OUTDOOR WORKOUT AREA, WFTBN",B,Semper Fit Programs,31A60R1,Outdoor Playing Court,WORK-OUT AREA @RMTF 31A60,96,2015-08-20,2012-06-11,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1097295,75010,OUTDOOR PLAYING COURTS,PHYSICAL FITNESS WORKOUT STN,B,Semper Fit Programs,4100353,Outdoor Playing Court,WORKOUT STATION @HQ 4100377,94,2015-08-20,2010-07-29,Q1,0,0,1,EA,600,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1102370,75010,OUTDOOR PLAYING COURTS,PHYSICAL FITNESS WORKOUT STNS,B,Semper Fit Programs,1432R3,Outdoor Playing Court,WORKOUT STNS @BEQ 140198,95,2015-08-20,2011-09-13,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1130615,75010,OUTDOOR PLAYING COURTS,WORKOUT STATIONS IN SAND ENCL,B,Semper Fit Programs,2233R6,Outdoor Playing Court,WORKOUT STNS @BEQ 2233,96,2015-08-20,2012-03-05,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1103036,75010,OUTDOOR PLAYING COURTS,FITNESS WORKOUT STATIONS,B,Semper Fit Programs,5250R5,Outdoor Playing Court,WORKOUT STNS @BEQ 5250,95,2015-08-20,2011-09-29,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,550619,74081,MWR RENTAL ACCOMMODATIONS,SUNRISE COTTAGE WW CABIN ($MC),C,Commercial Recreation,21594T,Recreational Lodging,WOUNDED WARRIOR CABIN ($MC),83,2019-06-18,2008-02-11,Q2,463,0,1,EA,463,69305,2468.25,1838.675511,1,1838.675511,7
MCIWEST,MCB Pendleton,1115541,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),"FITNESS CENTER ROOMS, OFFICES",A,Semper Fit Programs,27833,Indoor Physical Fitness Facility,WOUNDED WARRIOR HOPE & CARE BLDG,91,2019-08-23,2011-10-18,Q1,19442,0,0,,32702,14335981,102958.98,380336.4431,0.594520213,226117.7031,11
MCIWEST,MCB Pendleton,1115541,74025,FAMILY SERVICES CENTER,"FAMILY SVCS, PLAY AREA, LOBBY",A,Marine & Family Programs,27833,Family Service Center,WOUNDED WARRIOR HOPE & CARE BLDG,91,2019-08-23,2011-10-18,Q1,1366,0,0,,32702,14335981,8970.07,380336.4431,0.041771145,15887.0889,13
MCIWEST,MCB Pendleton,31019,74055,YOUTH (6-18YRS) AND SCHOOL AGE CHILDREN (SAC) (6-12YRS),YMCA REC CENTER ($MA),B,Children & Youth Programs,520400,Recreation Center,YMCA RECREATION FACILITY ($MA),59,2019-08-09,1974-07-01,Q4,2138,0,0,,2138,517520,16027.21,13729.9091,1,13729.9091,13
MCIWEST,MCB Pendleton,18615,74055,YOUTH (6-18YRS) AND SCHOOL AGE CHILDREN (SAC) (6-12YRS),YOUTH SAC 6-18 YRS ($MA),B,Children & Youth Programs,14519T,Recreation Center,YOUTH CENTER ($MA),86,2015-12-29,1992-07-01,Q2,3030,0,0,,3030,733436,22631.5,19458.20377,1,19458.20377,13
MCIWEST,MCB Pendleton,30285,74055,YOUTH (6-18YRS) AND SCHOOL AGE CHILDREN (SAC) (6-12YRS),YOUTH CENTER ADMIN ($MB),B,Children & Youth Programs,276022,Recreation Center,YOUTH SPORTS OFFICES ($MB),88,2019-08-23,2008-07-01,Q2,1850,0,0,,1850,447808,13868.26,11880.4358,1,11880.4358,13
NONE,Camp Elmore,69802,74032,CAR WASH BUILDING,EXCHGE SELF SERV CAR WASH,C,Exchange Operations,MCE3,Car Wash Facility,CAR WASH,0,2011-05-18,2002-07-01,Q4,2500,0,0,,2500,271919,2840.62,7214.065454,1,7214.065454,8
NONE,Camp Elmore,118401,74032,CAR WASH BUILDING,EXCHANGE CAR WASH,C,Exchange Operations,397,Car Wash Facility,CAR WASH,78,2021-10-23,1999-07-01,Q3,880,0,0,,880,95715,0,2539.338093,1,2539.338093,8
NONE,Camp Elmore,1077723,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,MCA14,Pavilion,COVERED BLEACHERS,100,,2009-07-15,Q1,600,0,0,,600,72766,317.55,1930.496533,1,1930.496533,9
NONE,Camp Elmore,69807,74004,EXCHANGE / MWR FOOD SERVICE,MUSCLE MAKER GRILL,C,Food & Beverage (Direct),MCE225,Exchange Eating Facility,EXCHANGE FOOD SERVICE FACILITY,0,2011-05-18,1973-07-01,Q4,1588,0,0,,1588,398198,12288.43,10564.27258,1,10564.27258,7
NONE,Camp Elmore,69806,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,EXCHANGE AUTO REPAIR STATION,C,Exchange Operations,MCE224,Exchange Automobile Facility,MAR CORPS EXCH GAS STA,0,2009-06-13,1969-07-01,Q4,1926,6,0,,2785,508042,6309.5,13478.45587,0.691561939,9321.187075,10
NONE,Camp Elmore,69806,74001,EXCHANGE RETAIL STORE,EXCHANGE RETAIL STORE,C,Exchange Operations,MCE224,Exchange Sales Facility,MAR CORPS EXCH GAS STA,0,2009-06-13,1969-07-01,Q4,859,0,0,,2785,508042,0,13478.45587,0.308438061,4157.268794,7
NONE,Camp Elmore,71899,74025,FAMILY SERVICES CENTER,FAMILY SERVICES CNTR,A,Marine & Family Programs,CA5,Family Service Center,MARINE CORPS COMM SER.  OFF.,73,2021-10-23,2004-07-01,Q3,954,0,0,,954,211117,0,5600.976233,1,5600.976233,13
NONE,Camp Elmore,69804,74003,EXCHANGE CENTRAL ADMINISTRATION,EXCHGE CENTRL ADMIN,C,Exchange Operations,MCE2,Exchange Support Facility,MARINE CORPS COMM SERV OFF,0,2020-11-13,1985-07-01,Q4,4982,0,0,,4982,529825,25292.13,14056.36322,1,14056.36322,13
NONE,Camp Elmore,69803,74001,EXCHANGE RETAIL STORE,EXCHANGE RETAIL STORE,C,Exchange Operations,MCE1,Exchange Sales Facility,MARINE CORPS EXCHANGE,100,2011-05-18,1984-07-01,Q1,20843,0,0,,23232,3354423,49758.22,88993.51307,0.8971677,79842.10542,7
NONE,Camp Elmore,69803,74003,EXCHANGE CENTRAL ADMINISTRATION,EXCHANGE CENTRAL ADMIN,C,Exchange Operations,MCE1,Exchange Support Facility,MARINE CORPS EXCHANGE,100,2011-05-18,1984-07-01,Q1,658,0,0,,23232,3354423,14542.98,88993.51307,0.028323003,2520.563516,13
NONE,Camp Elmore,69803,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",EXCHANGE SERVICE OUTLETS,C,Exchange Operations,MCE1,Exchange Sales Facility,MARINE CORPS EXCHANGE,100,2011-05-18,1984-07-01,Q1,715,0,0,,23232,3354423,6603.27,88993.51307,0.030776515,2738.910204,13
NONE,Camp Elmore,69803,74086,EXCHANGE INSTALLATION WAREHOUSE,EXCHANGE INSTALLATION WHSE,C,Exchange Operations,MCE1,Exchange Warehouse,MARINE CORPS EXCHANGE,100,2011-05-18,1984-07-01,Q1,876,0,0,,23232,3354423,7435.46,88993.51307,0.037706612,3355.64383,11
NONE,Camp Elmore,1077724,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,MCA606,Pavilion,MARTIAL ARTS PAVILLION COVERS THE PIT MCA12,100,2020-11-13,2009-07-15,Q1,3944,0,0,,3944,478313,2381.63,12689.73955,1,12689.73955,9
NONE,Camp Elmore,1077683,74042,COMMUNITY RECREATION CENTER,COMMUNITY REC CTR,A,Semper Fit Programs,MCA600A,Recreation Center,MC ACTIVITY CENTER,100,2020-11-12,2000-07-15,Q1,1410,0,0,,1410,316020,6176.22,8384.073804,1,8384.073804,13
NONE,Camp Elmore,69810,74003,EXCHANGE CENTRAL ADMINISTRATION,EXCHGE CENTRL ADMIN,C,Exchange Operations,MCE73,Exchange Support Facility,MCCS OFFICES,0,2009-06-13,1945-07-01,Q4,1752,0,0,,1752,186322,7461.18,4943.159924,1,4943.159924,13
NONE,Camp Elmore,1382770,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,263,Pavilion,PAVILION,100,,2019-10-01,Q1,240,0,0,,240,29106,0,772.1880012,1,772.1880012,9
NONE,Camp Elmore,69794,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),PHYSICAL FITNESS CENTER,A,Semper Fit Programs,MCA603,Indoor Physical Fitness Facility,PHYSICAL FITNESS FACILITY,100,2011-05-18,1985-07-01,Q1,13647,0,0,,13647,4210690,63204.88,111710.4478,1,111710.4478,11
NONE,Camp Elmore,69798,74037,MWR OUTDOOR RECREATION CENTER,MWR OUTDOOR REC CTR,B,Commercial Recreation,MCA614,MWR Sales and Rental Building,STORAGE FACILITY,100,2011-05-18,1990-07-01,Q1,319,0,0,,92450,37302005,0,989629.6531,0.003450514,3414.730766,11
NONE,Camp Elmore,69805,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,VEHICLE INSPECTION GARAGE,C,Exchange Operations,MCE222,Exchange Automobile Facility,VEHICLE INSPECTION GARAGE,100,2009-06-13,1962-07-01,Q1,660,660,0,,660,132307,1872.82,3510.131171,1,3510.131171,10
MCIPAC,Camp Mujuk,1173425,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,1106,Outdoor Playing Court,BASKETBALL COURT,80,2016-06-23,2004-07-01,Q2,0,0,1,EA,7360,215833,3232.32,5726.092657,1,5726.092657,6
MCIPAC,Camp Mujuk,1040089,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,2002A,Pavilion,BBQ PATIO W/ PAVILLION,98,2015-08-20,2004-07-01,Q1,546,0,0,,546,74514,333.52,1976.871323,1,1976.871323,9
MCIPAC,Camp Mujuk,1040130,75057,MWR OPERATED RECREATION GROUNDS,MWR REC GRNDS,A,Marine & Family Programs,4015,Outdoor Recreation Area,BENCH PATIO W/ 3 BENCHES,98,2015-08-20,2004-07-01,Q1,0,0,3,EA,3,87246,3956.48,2314.653829,1,2314.653829,10
MCIPAC,Camp Mujuk,1031574,74095,LIMITED SERVICE OFFICIAL LODGING,TRANSIENT OFFICER QUARTERS,A,Marine & Family Programs,1103,Transient  Lodging,BOQ,89,2017-12-01,2006-07-26,Q2,8638,0,13,PN,25371,12049436,42719.17,319673.947,0.340467463,108838.5777,10
MCIPAC,Camp Mujuk,141796,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",MWR READY STOR,C,Exchange Operations,4011,Exchange Sales Facility,CONCESSION STORAGE,90,2017-12-04,2004-07-01,Q1,193,0,0,,193,30832,743.63,817.9791264,1,817.9791264,13
MCIPAC,Camp Mujuk,,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),INDOOR PHYSICAL FIT CTR,A,Semper Fit Programs,S1C7,Indoor Physical Fitness Facility,CONTAINER HOUSING UNIT,,,,Q1,760,0,0,,760,0,0,0,1,0,11
MCIPAC,Camp Mujuk,,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),INDOOR PHYSICAL FIT CTR,A,Semper Fit Programs,S1C6,Indoor Physical Fitness Facility,CONTAINER HOUSING UNIT,,,,Q1,760,0,0,,760,0,0,0,1,0,11
MCIPAC,Camp Mujuk,145831,74042,COMMUNITY RECREATION CENTER,MWR MIL REC CENTER,A,Semper Fit Programs,2003,Recreation Center,CURFEWS,93,2017-12-10,2004-07-01,Q1,1040,0,0,,1040,262299,7782.16,6958.84493,1,6958.84493,13
MCIPAC,Camp Mujuk,1039952,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),HIGH INTENSITY TACTICAL TRNG,A,Semper Fit Programs,1108,Indoor Physical Fitness Facility,HITT CENTER,92,2017-12-04,2004-07-01,Q1,1500,0,0,,1500,520805,7929.24,13817.06081,1,13817.06081,11
MCIPAC,Camp Mujuk,145830,74042,COMMUNITY RECREATION CENTER,HQ REC CENTER,A,Semper Fit Programs,2002,Recreation Center,LIBRARY,92,2017-12-05,2004-08-10,Q1,2197,0,0,,2197,554107,16439.82,14700.56953,1,14700.56953,13
MCIPAC,Camp Mujuk,1173428,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),INDOOR PHYSICAL FIT CTR,A,Semper Fit Programs,1107,Indoor Physical Fitness Facility,PHYSICAL FITNESS CENTER (GYM),93,2017-12-05,2010-05-12,Q1,27563,0,0,,27563,9569961,145702.35,253892.9793,1,253892.9793,11
MCIPAC,Camp Mujuk,1039954,74078,RECREATION PAVILION,MCCS RECREATION PAVILION,A,Marine & Family Programs,1113,Pavilion,RECREATION PAVILION,98,2015-08-20,2006-07-01,Q1,738,0,0,,738,100716,450.8,2672.015623,1,2672.015623,9
MCIPAC,Camp Mujuk,141792,74042,COMMUNITY RECREATION CENTER,MWR MIL REC CENTER,A,Semper Fit Programs,4007,Recreation Center,ROK HARD CAFE,93,2017-12-06,2004-07-01,Q1,4851,0,0,,5889,1519153,36299.3,40303.43292,0.823739175,33199.51657,13
MCIPAC,Camp Mujuk,141792,74076,LIBRARY,LIBRARY,A,Marine & Family Programs,4007,"Library, General Use",ROK HARD CAFE,93,2017-12-06,2004-07-01,Q1,1038,0,0,,5889,1519153,5535.8,40303.43292,0.176260825,7103.916348,14
MCIPAC,Camp Mujuk,141794,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",EXCHANGE SERVICE OUTLETS,C,Exchange Operations,4009,Exchange Sales Facility,SERVICE OUTLET WAREHOUSE,86,2017-12-04,2004-07-01,Q2,866,0,0,,866,138344,3336.72,3670.293989,1,3670.293989,13
MCIPAC,Camp Mujuk,141793,74093,SMOKING GAZEBO,SMOKING GAZEBO,A,Marine & Family Programs,4008,Personnel/ Equipment Shelter,SMOKING GAZEBO,85,2015-08-20,2004-07-01,Q2,834,0,1,EA,834,61694,597.62,1636.754159,1,1636.754159,10
MCIEAST,MCAS Beaufort,548413,74067,ALL HANDS CLUB,CAT-C,C,Clubs,553,Open Mess and Club Facility,AFTERBURNERS EM CMMNITY CLB AND SUBWAY,91,2017-04-01,1956-07-01,Q1,11714,0,0,,13084,3282960,84698.83,87097.58539,0.89529196,77977.76791,11
MCIEAST,MCAS Beaufort,548413,74004,EXCHANGE / MWR FOOD SERVICE,SUBWAY; CAT-C,C,Food & Beverage (Direct),553,Exchange Eating Facility,AFTERBURNERS EM CMMNITY CLB AND SUBWAY,91,2017-04-01,1956-07-01,Q1,1370,0,0,,13084,3282960,9775.15,87097.58539,0.10470804,9119.817486,7
MCIEAST,MCAS Beaufort,624402,74037,MWR OUTDOOR RECREATION CENTER,CAT-B,B,Commercial Recreation,1219,MWR Sales and Rental Building,AUTO HOBBY/MWR EQUIP. ISSUE,85,2017-01-30,1997-01-01,Q2,8191,0,0,,13543,1884205,43073.13,49988.33549,0.604814295,30233.6599,11
MCIEAST,MCAS Beaufort,624402,74038,MWR AUTO SKILLS CENTER,CAT-B,B,Marine & Family Programs,1219,Automobile Craft Center,AUTO HOBBY/MWR EQUIP. ISSUE,85,2017-01-30,1997-01-01,Q2,5352,0,0,,13543,1884205,16114.7,49988.33549,0.395185705,19754.67559,10
MCIEAST,MCAS Beaufort,1063606,75020,PLAYING FIELDS,PLAYING FIELDS,B,Semper Fit Programs,1558,Athletic Field,BALLFIELD @ LB YOUTH CENTER,90,2016-07-01,1986-07-01,Q1,0,0,1,EA,1,1468497,7947.66,38959.51911,1,38959.51911,6
MCIEAST,MCAS Beaufort,1350062,75020,PLAYING FIELDS,PLAYING FIELDS,B,Semper Fit Programs,3030G,Athletic Field,BASEBALL FIELD,100,2021-04-12,2021-04-12,Q1,0,0,1,EA,1,1468497,0,38959.51911,1,38959.51911,6
MCIEAST,MCAS Beaufort,34564,75020,PLAYING FIELDS,CAT-B PLAYING FIELDS,B,Semper Fit Programs,575,Athletic Field,BASEBALL-SOFTBALL FIELD,80,2015-08-20,1987-01-01,Q2,0,0,1,EA,1,1468497,7947.66,38959.51911,1,38959.51911,6
MCIEAST,MCAS Beaufort,1320699,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,1259,Outdoor Playing Court,BASKETBALL COURT,95,,2014-07-01,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Beaufort,34562,75010,OUTDOOR PLAYING COURTS,CAT-B OUTDOOR PLAYING COURTS,B,Semper Fit Programs,573,Outdoor Playing Court,BASKETBALL COURT,80,2015-08-20,1959-07-01,Q2,0,0,2,EA,2,395110,5834.51,10482.34732,1,10482.34732,6
MCIEAST,MCAS Beaufort,1062696,75010,OUTDOOR PLAYING COURTS,CAT-B OUTDOOR PLAYING COURTS,B,Semper Fit Programs,2142,Outdoor Playing Court,BASKETBALL COURT @ BLDG 553,94,2015-08-20,2010-07-29,Q1,0,0,1,EA,1,197555,2917.26,5241.173661,1,5241.173661,6
MCIEAST,MCAS Beaufort,34775,74089,BATHHOUSE,CAT-A,C,Marine & Family Programs,1539,Public Restroom/Shower,BATHHOUSE,84,2017-02-22,1967-07-01,Q2,3790,0,0,,3790,877384,26961.84,23277.173,1,23277.173,9
MCIEAST,MCAS Beaufort,1244747,74089,BATHHOUSE,BATHHOUSE,C,Marine & Family Programs,610,Public Restroom/Shower,BATHHOUSE,87,2017-02-01,1957-05-01,Q2,3835,0,0,,3835,887801,27281.97,23553.53809,1,23553.53809,9
MCIEAST,MCAS Beaufort,624744,74004,EXCHANGE / MWR FOOD SERVICE,EXCHANGE / MWR FOOD SVC,C,Food & Beverage (Direct),1231,Exchange Eating Facility,BEQ PHASE 3 BUILDING E,91,2017-02-03,1996-07-08,Q1,1634,0,0,,6233,2176923,11658.83,57754.20257,0.262153056,15140.44072,7
MCIEAST,MCAS Beaufort,27911,74040,BOWLING CENTER,CAT-B,B,Commercial Recreation,790,Bowling Center,BOWLING ALLEY,87,2017-01-30,1965-06-01,Q2,12232,12,0,,12232,2288042,55634.29,60702.21187,1,60702.21187,10
MCIEAST,MCAS Beaufort,548453,74088,EDUCATIONAL SERVICES OFFICE,EDUCATIONAL SRVCS OFFICE,A,Marine & Family Programs,596,Education Center,COMBINED TRAINING BLDG,85,2017-03-02,1959-03-05,Q2,2766,0,0,,29624,9185617,14222.6888,243696.2561,0.09337024,22753.97801,13
MCIEAST,MCAS Beaufort,548453,74076,LIBRARY,CAT-A,A,Marine & Family Programs,596,"Library, General Use",COMBINED TRAINING BLDG,85,2017-03-02,1959-03-05,Q2,10199,0,0,,29624,9185617,49090.93,243696.2561,0.344281664,83900.15245,14
MCIEAST,MCAS Beaufort,548453,74088,EDUCATIONAL SERVICES OFFICE,EDUCATIONAL SRVCS OFFICE,A,Marine & Family Programs,596,Education Center,COMBINED TRAINING BLDG,85,2017-03-02,1959-03-05,Q2,8270,0,0,,29624,9185617,42524.0912,243696.2561,0.279165541,68031.59729,13
MCIEAST,MCAS Beaufort,624403,75039,MWR VEHICLE / RV / BOAT STORAGE COMPOUND,CAT-C,C,Commercial Recreation,1218,"Vehicle Staging Area, Surfaced",COVERED BOAT STORAGE,95,2010-03-09,1997-01-01,Q1,684,1,0,,684,28909,1196.54,766.9615518,1,766.9615518,8
MCIEAST,MCAS Beaufort,35735,74086,EXCHANGE INSTALLATION WAREHOUSE,CAT-C,C,Exchange Operations,957,Exchange Warehouse,EXCHANGE CENTRAL WAREHOUSE,83,2017-02-03,1975-03-01,Q2,2917,0,0,,2917,625162,7236.69,16585.67289,1,16585.67289,11
MCIEAST,MCAS Beaufort,34785,74025,FAMILY SERVICES CENTER,CAT-A WFS,A,Marine & Family Programs,1632,Family Service Center,FAMILY SERVICES CENTER,92,2017-02-17,2002-11-14,Q1,12612,0,0,,12612,2874729,74611.53,76267.13532,1,76267.13532,13
MCIEAST,MCAS Beaufort,624309,75061,RECREATIONAL PIER,FISHING PIER,C,Commercial Recreation,1077,Recreational Pier,FISHING PIER,90,2015-08-20,1986-07-01,Q1,0,206,1,EA,206,11609,598.85,307.9890918,1,307.9890918,8
MCIEAST,MCAS Beaufort,1232919,75061,RECREATIONAL PIER,RECREATIONAL PIER,C,Commercial Recreation,1505A,Recreational Pier,FISHING PIER NEAR 2146 HANGAR,99,2015-08-20,2015-03-12,Q1,0,91,1,EA,91,11609,598.85,307.9890918,1,307.9890918,8
MCIEAST,MCAS Beaufort,34566,75020,PLAYING FIELDS,CAT-B,B,Semper Fit Programs,577,Athletic Field,FOOTBALL FIELD,80,2015-08-20,1957-07-01,Q2,0,0,1,EA,1,1468497,7947.66,38959.51911,1,38959.51911,6
MCIEAST,MCAS Beaufort,1300246,12317,"OVERHEAD COVER, MISCELLANEOUS","OVERHEAD COVER, MISC",C,Exchange Operations,3082,Overhead Cover,FUEL DISPENSING CANOPY @ MCX,100,2017-03-29,2017-01-31,Q1,1008,1,0,,1008,167851,651.9,4453.1206,1,4453.1206,7
MCIEAST,MCAS Beaufort,1300249,12330,VEHICLE AND EQUIPMENT READY FUEL STORAGE,VEH & EQUIP RDY FUEL STOR,C,Exchange Operations,3084,Vehicle Operating Fuel Storage,FUEL DISPENSING TANK @ MCX,100,2017-03-29,2017-01-31,Q1,0,0,5000,GA,5000,27350,5513.04,725.60097,1,725.60097,9
MCIEAST,MCAS Beaufort,1300248,12330,VEHICLE AND EQUIPMENT READY FUEL STORAGE,VEH & EQUIP RDY FUEL STOR,C,Exchange Operations,3083,Vehicle Operating Fuel Storage,FUEL DISPENSING TANK @ MCX,100,2017-03-29,2017-01-31,Q1,0,0,12000,GA,12000,65641,13231.3,1741.468858,1,1741.468858,9
MCIEAST,MCAS Beaufort,624339,75056,GOLF DRIVING RANGE,GOLF DRIVING RANGE,C,Commercial Recreation,1146,Golf Driving Range,GOLF DRIVING RANGE,92,2015-08-20,1991-07-01,Q1,0,0,1,EA,1,263722,8082.33,6996.597404,1,6996.597404,7
MCIEAST,MCAS Beaufort,34674,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1147,"Covered Storage Building, Installation",GOLF DRIVING RANGE BUILDING,89,2017-02-01,1991-07-01,Q2,265,0,0,,265,107314,840.05,2847.061883,1,2847.061883,11
MCIEAST,MCAS Beaufort,924880,74025,FAMILY SERVICES CENTER,CAT-A WFS,A,Marine & Family Programs,807,Family Service Center,H&HS HEADQUARTERS,86,2017-02-01,1966-06-21,Q2,11910,0,0,,30208,13178888,70458.56,349638.5344,0.394266419,137850.7331,13
